ID,SiteID,Toponym,Type,Period,subOcc,StartDate,EndDate,duration,Longitude,Latitude,Long_Cord,Lat_Cord,Notes,LocQual,Sources,surveyLink
CY572,VVS 34,Kalavasos Kaphkalia B,settlement,E_Rom_I,1,-58,50,108,528700.0,3844600.0,33.31353754,34.74310733, ,A,"Todd 2004, pp. 57", ;  
CY572,VVS 34,Kalavasos Kaphkalia B,settlement,E_Rom_II,1,50,250,200,528700.0,3844600.0,33.31353754,34.74310733, ,A,"Todd 2004, pp. 57", ;  
CY572,VVS 34,Kalavasos Kaphkalia B,settlement,L_Rom,1,250,400,150,528700.0,3844600.0,33.31353754,34.74310733, ,A,"Todd 2004, pp. 57", ;  
CY572,VVS 34,Kalavasos Kaphkalia B,settlement,eMed,1,400,750,350,528700.0,3844600.0,33.31353754,34.74310733, ,A,"Todd 2004, pp. 57", ;  
CY572,VVS 34,Kalavasos Kaphkalia B,settlement,Byz_I,1,750,965,215,528700.0,3844600.0,33.31353754,34.74310733, ,A,"Todd 2004, pp. 57", ;  
CY572,VVS 34,Kalavasos Kaphkalia B,settlement,Byz_II,1,965,1191,226,528700.0,3844600.0,33.31353754,34.74310733, ,A,"Todd 2004, pp. 57", ;  
CY572,VVS 34,Kalavasos Kaphkalia B,settlement,Frank,1,1191,1489,298,528700.0,3844600.0,33.31353754,34.74310733, ,A,"Todd 2004, pp. 57", ;  
CY572,VVS 34,Kalavasos Kaphkalia B,settlement,Ven,1,1489,1571,82,528700.0,3844600.0,33.31353754,34.74310733, ,A,"Todd 2004, pp. 57", ;  
CY572,VVS 34,Kalavasos Kaphkalia B,settlement,Ott,1,1571,1878,307,528700.0,3844600.0,33.31353754,34.74310733, ,A,"Todd 2004, pp. 57", ;  
CY572,VVS 34,Kalavasos Kaphkalia B,settlement,Mod,1,1878,2000,122,528700.0,3844600.0,33.31353754,34.74310733, ,A,"Todd 2004, pp. 57", ;  
CY573,VVS 35,Kalavasos Kaphkalia C,settlement,MC_I,0,-2000,-1850,150,528900.0,3844500.0,33.31571901,34.74219992, ,A,"Todd 2004, pp. 57", ;  
CY573,VVS 35,Kalavasos Kaphkalia C,settlement,MC_II,0,-1850,-1750,100,528900.0,3844500.0,33.31571901,34.74219992, ,A,"Todd 2004, pp. 57", ;  
CY573,VVS 35,Kalavasos Kaphkalia C,settlement,MC_III,0,-1750,-1650,100,528900.0,3844500.0,33.31571901,34.74219992, ,A,"Todd 2004, pp. 57", ;  
CY573,VVS 35,Kalavasos Kaphkalia C,settlement,CA_I,1,-750,-600,150,528900.0,3844500.0,33.31571901,34.74219992, ,A,"Todd 2004, pp. 57", ;  
CY573,VVS 35,Kalavasos Kaphkalia C,settlement,CA_II,1,-600,-475,125,528900.0,3844500.0,33.31571901,34.74219992, ,A,"Todd 2004, pp. 57", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,MC_I,0,-2000,-1850,150,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,MC_II,0,-1850,-1750,100,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,MC_III,0,-1750,-1650,100,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,LC_I,0,-1650,-1550,100,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,LC_IIA,0,-1550,-1450,100,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,LC_IIB,0,-1450,-1300,150,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,LC_IIC,0,-1300,-1200,100,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,LC_IIIA,0,-1200,-1100,100,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,LC_IIIB,0,-1100,-1050,50,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,CA_I,1,-750,-600,150,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,CA_II,1,-600,-475,125,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,Hel_I,2,-312,-200,112,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,Hel_II,2,-200,-58,142,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,E_Rom_I,2,-58,50,108,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,E_Rom_II,2,50,250,200,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,L_Rom,2,250,400,150,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY574,VVS 36,Kalavasos Kharkokolymbos,settlement,eMed,2,400,750,350,525700.0,3850100.0,33.28093196,34.79278452,Settlement or farmstead,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,MC_I,0,-2000,-1850,150,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,MC_II,0,-1850,-1750,100,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,MC_III,0,-1750,-1650,100,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,LC_I,0,-1650,-1550,100,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,LC_IIA,0,-1550,-1450,100,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,LC_IIB,0,-1450,-1300,150,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,LC_IIC,0,-1300,-1200,100,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,LC_IIIA,0,-1200,-1100,100,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,LC_IIIB,0,-1100,-1050,50,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,CA_I,1,-750,-600,150,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,CA_II,1,-600,-475,125,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,E_Rom_I,2,-58,50,108,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,E_Rom_II,2,50,250,200,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,L_Rom,2,250,400,150,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,Ott,3,1571,1878,307,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY575,VVS 37,Kalavasos Khorapheri - Vounaritashi,settlement,Mod,3,1878,2000,122,526500.0,3846900.0,33.28957598,34.76390752, ,A,"Todd 2004, pp. 58", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,MC_I,0,-2000,-1850,150,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,MC_II,0,-1850,-1750,100,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,MC_III,0,-1750,-1650,100,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,LC_I,0,-1650,-1550,100,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,LC_IIA,0,-1550,-1450,100,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,LC_IIB,0,-1450,-1300,150,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,LC_IIC,0,-1300,-1200,100,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,LC_IIIA,0,-1200,-1100,100,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,LC_IIIB,0,-1100,-1050,50,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,CA_I,1,-750,-600,150,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,CA_II,1,-600,-475,125,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,Hel_I,2,-312,-200,112,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,Hel_II,2,-200,-58,142,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,E_Rom_I,2,-58,50,108,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,E_Rom_II,2,50,250,200,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY576,VVS 135,Kalavasos Khorapheri West,settlement,L_Rom,2,250,400,150,526200.0,3846900.0,33.2862978,34.76391527, ,A,"Todd 2004, pp. 60", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,MC_I,0,-2000,-1850,150,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,MC_II,0,-1850,-1750,100,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,MC_III,0,-1750,-1650,100,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,LC_I,0,-1650,-1550,100,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,LC_IIA,0,-1550,-1450,100,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,LC_IIB,0,-1450,-1300,150,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,LC_IIC,0,-1300,-1200,100,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,LC_IIIA,0,-1200,-1100,100,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,LC_IIIB,0,-1100,-1050,50,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,CA_I,1,-750,-600,150,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,CA_II,1,-600,-475,125,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,E_Rom_I,2,-58,50,108,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,E_Rom_II,2,50,250,200,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,L_Rom,2,250,400,150,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,eMed,2,400,750,350,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,Byz_II,3,965,1191,226,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,Frank,3,1191,1489,298,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,Ven,3,1489,1571,82,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,Ott,3,1571,1878,307,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY577,VVS 38,Kalavasos Kokkino Kremmos,settlement,Mod,3,1878,2000,122,527700.0,3846900.0,33.3026887,34.76387563, ,A,"Todd 2004, pp. 61", ;  
CY578,VVS 40,Kalavasos Kondon Klisourin,settlement,MC_I,0,-2000,-1850,150,527000.0,3848800.0,33.2951006,34.78102796, ,A,"Todd 2004, pp. 63", ;  
CY578,VVS 40,Kalavasos Kondon Klisourin,settlement,MC_II,0,-1850,-1750,100,527000.0,3848800.0,33.2951006,34.78102796, ,A,"Todd 2004, pp. 63", ;  
CY578,VVS 40,Kalavasos Kondon Klisourin,settlement,MC_III,0,-1750,-1650,100,527000.0,3848800.0,33.2951006,34.78102796, ,A,"Todd 2004, pp. 63", ;  
CY578,VVS 40,Kalavasos Kondon Klisourin,settlement,LC_I,0,-1650,-1550,100,527000.0,3848800.0,33.2951006,34.78102796, ,A,"Todd 2004, pp. 63", ;  
CY578,VVS 40,Kalavasos Kondon Klisourin,settlement,LC_IIA,0,-1550,-1450,100,527000.0,3848800.0,33.2951006,34.78102796, ,A,"Todd 2004, pp. 63", ;  
CY578,VVS 40,Kalavasos Kondon Klisourin,settlement,LC_IIB,0,-1450,-1300,150,527000.0,3848800.0,33.2951006,34.78102796, ,A,"Todd 2004, pp. 63", ;  
CY578,VVS 40,Kalavasos Kondon Klisourin,settlement,LC_IIC,0,-1300,-1200,100,527000.0,3848800.0,33.2951006,34.78102796, ,A,"Todd 2004, pp. 63", ;  
CY578,VVS 40,Kalavasos Kondon Klisourin,settlement,LC_IIIA,0,-1200,-1100,100,527000.0,3848800.0,33.2951006,34.78102796, ,A,"Todd 2004, pp. 63", ;  
CY578,VVS 40,Kalavasos Kondon Klisourin,settlement,LC_IIIB,0,-1100,-1050,50,527000.0,3848800.0,33.2951006,34.78102796, ,A,"Todd 2004, pp. 63", ;  
CY578,VVS 40,Kalavasos Kondon Klisourin,settlement,CA_I,1,-750,-600,150,527000.0,3848800.0,33.2951006,34.78102796, ,A,"Todd 2004, pp. 63", ;  
CY578,VVS 40,Kalavasos Kondon Klisourin,settlement,CA_II,1,-600,-475,125,527000.0,3848800.0,33.2951006,34.78102796, ,A,"Todd 2004, pp. 63", ;  
CY578,VVS 40,Kalavasos Kondon Klisourin,settlement,Mod,2,1878,2000,122,527000.0,3848800.0,33.2951006,34.78102796, ,A,"Todd 2004, pp. 63", ;  
CY579,VVS 41,Kalavasos Kopetra,settlement,LC_I,0,-1650,-1550,100,528200.0,3846000.0,33.30812217,34.75574603, ,A,"Todd 2004, pp. 64", ;  
CY579,VVS 41,Kalavasos Kopetra,settlement,LC_IIA,0,-1550,-1450,100,528200.0,3846000.0,33.30812217,34.75574603, ,A,"Todd 2004, pp. 64", ;  
CY579,VVS 41,Kalavasos Kopetra,settlement,LC_IIB,0,-1450,-1300,150,528200.0,3846000.0,33.30812217,34.75574603, ,A,"Todd 2004, pp. 64", ;  
CY579,VVS 41,Kalavasos Kopetra,settlement,LC_IIC,0,-1300,-1200,100,528200.0,3846000.0,33.30812217,34.75574603, ,A,"Todd 2004, pp. 64", ;  
CY579,VVS 41,Kalavasos Kopetra,settlement,LC_IIIA,0,-1200,-1100,100,528200.0,3846000.0,33.30812217,34.75574603, ,A,"Todd 2004, pp. 64", ;  
CY579,VVS 41,Kalavasos Kopetra,settlement,LC_IIIB,0,-1100,-1050,50,528200.0,3846000.0,33.30812217,34.75574603, ,A,"Todd 2004, pp. 64", ;  
CY579,VVS 41,Kalavasos Kopetra,settlement,eMed,1,400,750,350,528200.0,3846000.0,33.30812217,34.75574603, ,A,"Todd 2004, pp. 64", ;  
CY580,VVS 42,Kalavasos Krommidhia,settlement,MC_I,0,-2000,-1850,150,528500.0,3844700.0,33.31135602,34.7440147, ,A,"Todd 2004, pp. 65", ;  
CY580,VVS 42,Kalavasos Krommidhia,settlement,MC_II,0,-1850,-1750,100,528500.0,3844700.0,33.31135602,34.7440147, ,A,"Todd 2004, pp. 65", ;  
CY580,VVS 42,Kalavasos Krommidhia,settlement,MC_III,0,-1750,-1650,100,528500.0,3844700.0,33.31135602,34.7440147, ,A,"Todd 2004, pp. 65", ;  
CY580,VVS 42,Kalavasos Krommidhia,settlement,CA_I,1,-750,-600,150,528500.0,3844700.0,33.31135602,34.7440147, ,A,"Todd 2004, pp. 65", ;  
CY580,VVS 42,Kalavasos Krommidhia,settlement,CA_II,1,-600,-475,125,528500.0,3844700.0,33.31135602,34.7440147, ,A,"Todd 2004, pp. 65", ;  
CY581,VVS 43,Kalavasos Laos - Pamboules,settlement,CN,0,-5500,-3900,1600,526400.0,3845400.0,33.28843621,34.75038358, ,A,"Todd 2004, pp. 66", ;  
CY581,VVS 43,Kalavasos Laos - Pamboules,settlement,Ech,0,-3900,-3400,500,526400.0,3845400.0,33.28843621,34.75038358, ,A,"Todd 2004, pp. 66", ;  
CY581,VVS 43,Kalavasos Laos - Pamboules,settlement,CA_I,1,-750,-600,150,526400.0,3845400.0,33.28843621,34.75038358, ,A,"Todd 2004, pp. 66", ;  
CY581,VVS 43,Kalavasos Laos - Pamboules,settlement,CA_II,1,-600,-475,125,526400.0,3845400.0,33.28843621,34.75038358, ,A,"Todd 2004, pp. 66", ;  
CY581,VVS 43,Kalavasos Laos - Pamboules,settlement,E_Rom_I,2,-58,50,108,526400.0,3845400.0,33.28843621,34.75038358, ,A,"Todd 2004, pp. 66", ;  
CY581,VVS 43,Kalavasos Laos - Pamboules,settlement,E_Rom_II,2,50,250,200,526400.0,3845400.0,33.28843621,34.75038358, ,A,"Todd 2004, pp. 66", ;  
CY581,VVS 43,Kalavasos Laos - Pamboules,settlement,L_Rom,2,250,400,150,526400.0,3845400.0,33.28843621,34.75038358, ,A,"Todd 2004, pp. 66", ;  
CY581,VVS 43,Kalavasos Laos - Pamboules,settlement,eMed,2,400,750,350,526400.0,3845400.0,33.28843621,34.75038358, ,A,"Todd 2004, pp. 66", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,CN,0,-5500,-3900,1600,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,MC_I,1,-2000,-1850,150,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,MC_II,1,-1850,-1750,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,MC_III,1,-1750,-1650,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,LC_I,1,-1650,-1550,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,LC_IIA,1,-1550,-1450,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,LC_IIB,1,-1450,-1300,150,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,LC_IIC,1,-1300,-1200,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,LC_IIIA,1,-1200,-1100,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,LC_IIIB,1,-1100,-1050,50,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,CA_I,2,-750,-600,150,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,CA_II,2,-600,-475,125,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,E_Rom_I,3,-58,50,108,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,E_Rom_II,3,50,250,200,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,L_Rom,3,250,400,150,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY582,VVS 44,Kalavasos Laroumena,cemetery,Mod,4,1878,2000,122,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,CN,0,-5500,-3900,1600,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,EC_I,1,-2350,-2200,150,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,EC_II,1,-2200,-2100,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,EC_III,1,-2100,-2000,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,MC_I,1,-2000,-1850,150,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,MC_II,1,-1850,-1750,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,MC_III,1,-1750,-1650,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,LC_I,1,-1650,-1550,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,LC_IIA,1,-1550,-1450,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,LC_IIB,1,-1450,-1300,150,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,LC_IIC,1,-1300,-1200,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,LC_IIIA,1,-1200,-1100,100,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,LC_IIIB,1,-1100,-1050,50,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,CA_I,2,-750,-600,150,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,CA_II,2,-600,-475,125,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,E_Rom_I,3,-58,50,108,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
CY583,VVS 44,Kalavasos Laroumena,settlement,E_Rom_II,3,50,250,200,526600.0,3848600.0,33.29072246,34.77923495, ,A,"Todd 2004, pp. 67; Manning et al. 2018", ;  
